date,solar_irradiance,wind_speed,temperature,humidity
2020-01-01,81.26291666666667,3.609166666666667,17.892500000000002,81.29291666666667
2020-01-02,52.882083333333334,3.629583333333333,15.155416666666667,91.54958333333333
2020-01-03,125.875,1.6341666666666665,18.432916666666667,83.31875000000001
2020-01-04,122.41250000000001,2.0662499999999997,17.729583333333334,84.88166666666667
2020-01-05,200.34458333333336,3.535833333333333,15.800833333333335,72.12166666666667
2020-01-06,203.985,3.0858333333333334,14.960833333333333,69.25291666666666
2020-01-07,145.42041666666668,2.17,16.298333333333336,73.92666666666666
2020-01-08,44.018750000000004,2.4812499999999997,19.5225,85.30875
2020-01-09,163.4325,3.6445833333333333,17.977916666666665,78.72500000000001
2020-01-10,209.86625,3.67375,13.02375,66.06208333333333
2020-01-11,215.92583333333334,2.733333333333333,13.000416666666666,66.37458333333333
2020-01-12,200.18291666666667,2.1595833333333334,14.6725,60.32083333333333
2020-01-13,205.20083333333335,1.2704166666666665,17.08125,52.1275
2020-01-14,194.30375,1.8154166666666667,17.949166666666667,58.376666666666665
2020-01-15,183.99041666666668,2.785833333333333,18.314583333333335,67.94666666666667
2020-01-16,170.18625,3.4204166666666667,19.313750000000002,74.54958333333333
2020-01-17,114.48875,2.1595833333333334,19.925,75.45166666666667
2020-01-18,124.27791666666667,2.2375000000000003,19.87625,78.79291666666667
2020-01-19,117.96,3.1062499999999997,18.82375,75.20083333333334
2020-01-20,155.77333333333334,2.450833333333333,16.957083333333333,66.66041666666668
2020-01-21,167.0404166666667,2.3233333333333333,19.259166666666665,74.03708333333334
2020-01-22,153.15666666666667,2.15625,20.685416666666665,73.02291666666666
2020-01-23,164.55791666666667,2.4033333333333333,20.7825,74.60458333333334
2020-01-24,214.10791666666668,2.38625,19.169999999999998,62.005833333333335
2020-01-25,208.61041666666665,1.9254166666666668,20.08375,57.58916666666667
2020-01-26,221.1341666666667,2.7783333333333338,19.0275,57.98374999999999
2020-01-27,206.42541666666668,2.5116666666666667,19.980416666666667,58.97333333333333
2020-01-28,189.29458333333332,3.439166666666667,20.631249999999998,63.44583333333333
2020-01-29,174.51250000000002,2.665,20.12333333333333,65.47916666666667
2020-01-30,219.835,3.8433333333333333,17.7925,56.97541666666667
2020-01-31,223.38041666666666,2.6029166666666668,17.285416666666666,55.11083333333334
2020-02-01,146.68291666666667,3.075833333333333,17.92875,60.67791666666667
2020-02-02,189.27166666666668,3.233333333333333,17.88625,62.12083333333334
